번호,소속지회,경로당명,주소,구군,동,위도,경도
1514,수성구지회,매호공원경로당,대구광역시 수성구 천을로23길 5 ,수성구,,35.8446368456188,128.703962318759
1515,수성구지회,누리타운경로당,대구광역시 수성구 달구벌대로637길 21 ,수성구,,35.8418978829978,128.706163780595
1516,수성구지회,하나타운경로당,대구광역시 수성구 고산로 123 ,수성구,,35.8435392477966,128.705252997822
1517,수성구지회,두레타운경로당,대구광역시 수성구 천을로 131 ,수성구,,35.8446761542403,128.705688174823
1518,수성구지회,매호협화타운경로당,대구광역시 수성구 천을로 181 ,수성구,,35.8432567508106,128.710083233523
1519,수성구지회,동서타운학수정경로당,대구광역시 수성구 천을로 180 ,수성구,,35.8417802987404,128.710244325293
1520,수성구지회,사월보성타운경로당,대구광역시 수성구 욱수천로 133 ,수성구,,35.8403767335626,128.716541474989
1521,수성구지회,시지2차서한타운경로당,대구광역시 수성구 천을로31길 8 ,수성구,,35.8441281410044,128.708544395618
1522,수성구지회,시지3차신매보성타운경로당,대구광역시 수성구 달구벌대로651길 23 ,수성구,,35.8393467118871,128.713551451027
1523,수성구지회,신매우방타운경로당,대구광역시 수성구 달구벌대로651길 33 ,수성구,,35.8404481779056,128.713582008187
1524,수성구지회,매호2차동서타운경로당,대구광역시 수성구 달구벌대로641길 8 ,수성구,,35.841337968728,128.70839246256
1525,수성구지회,시지우방하이츠경로당,대구광역시 수성구 달구벌대로645길 22 ,수성구,,35.841652770405,128.711447921521
1526,수성구지회,시지2차태왕하이츠경로당,대구광역시 수성구 천을로 170 ,수성구,,35.841786008181,128.708798171736
1527,수성구지회,시지1차태왕하이츠경로당,대구광역시 수성구 달구벌대로647길 16 ,수성구,,35.8395410977944,128.71185651733
1528,수성구지회,시지태왕리더스경로당,대구광역시 수성구 달구벌대로669길 70 ,수성구,,35.8381924521305,128.721160718741
1529,수성구지회,한일유앤아이경로당,대구광역시 수성구 고산로 162 ,수성구,,35.8463125096047,128.707357073156
1530,수성구지회,매호화성파크드림경로당,대구광역시 수성구 달구벌대로641길 31 ,수성구,,35.8428854404683,128.707748769196
1531,수성구지회,매호효성백년가약경로당,대구광역시 수성구 천을로23길 31 ,수성구,,35.8464585650734,128.705182139453
1532,수성구지회,시지푸르지오경로당,대구광역시 수성구 달구벌대로661길 7 ,수성구,,35.8379446548077,128.718364660378
1533,수성구지회,신매효성백년가약(청)경로당,대구광역시 수성구 달구벌대로 3233 ,수성구,,35.8390987234639,128.710382965662
1534,수성구지회,신매역 우방유쉘경로당,대구광역시 수성구 천을로23길 21 ,수성구,,35.8458877365579,128.703909283988
1535,수성구지회,매호청구하이츠빌경로당,대구광역시 수성구 천을로23길 26 ,수성구,,35.8456273753641,128.705657304005
1536,수성구지회,시지대성유니드경로당,대구광역시 수성구 달구벌대로669길 80 ,수성구,,35.8389593980904,128.720286515775
1537,수성구지회,시지동화아이위시경로당,대구광역시 수성구 달구벌대로669길 20 ,수성구,,35.8364581554863,128.7227251304
1538,수성구지회,시지한신휴플러스아파트경로당,대구광역시 수성구 달구벌대로669길 50 ,수성구,,35.8379403518316,128.722271243113
1539,수성구지회,아이프라임신매경로당,대구광역시 수성구 달구벌대로649길 14 ,수성구,,35.83890959143,128.712361983717
1540,수성구지회,시지3차서한이다음경로당,대구광역시 수성구 달구벌대로669길 20-20 ,수성구,,35.8367836410141,128.723818465562
1541,중구지회,동인1.2가동,대구광역시 중구 국채보상로 679-13(동인동2가) ,중구,2가,35.8697768409502,128.604972955216
1542,중구지회,동인4가동,대구광역시 중구 국채보상로142길 33-41(동인동4가) ,중구,4가,35.8669543699705,128.610063485765
1543,중구지회,동인시티타운,대구광역시  중구국채보상로131길55(동인동1가) ,,1가,35.872731727647,128.602074176133
1544,중구지회,동인3가동,대구광역시 중구 동덕로38길 85(동인동3가) ,중구,3가,35.8711078928791,128.609210766515
1545,중구지회,동인삼정그린,대구광역시 중구 동덕로30길 53(동인동4가) ,중구,4가,35.8672228502038,128.606541577223
1546,중구지회,삼덕3가동,대구광역시 중구 달구벌대로443길 44-40(삼덕동3가) ,중구,3가,35.8645992456476,128.606084866135
1547,중구지회,삼덕12가동,대구광역시 중구 공평로4길25(삼덕동2가) ,중구,2가,35.8653692083154,128.601338198696
1548,중구지회,삼덕청아람,대구광역시 중구 달구벌대로 447길 77(삼덕동3가) ,중구,3가,35.866382084118,128.606487737418
1549,중구지회,봉산동,대구광역시 중구 봉산문화길1-4(봉산동) ,중구,봉산동,,
1550,중구지회,라이프태평아파트,대구광역시 중구 태평로 177(태평로1가) ,중구,태평로1가,35.8748653909841,128.597647776087
1551,중구지회,동성동,대구광역시 중구 교동길 79-6(교동) ,중구,교동,35.8736816787385,128.599148833169
1552,중구지회,봉산뜨란채,대구광역시 중구 봉산문화길 69(봉산동) ,중구,봉산동,35.862790745862,128.596777554302
1553,중구지회,남성동,대구광역시 중구 약령길 33-6(계산동2가) ,중구,2가,35.8681718043632,128.588727168774
1554,중구지회,북성동,대구광역시 중구 서성로14길 51-18(북내동) ,중구,북내동,35.8731428060885,128.589563152614
1555,중구지회,동산동,대구광역시 중구 달구벌대로401길20-17(동산동) ,중구,동산동,,
1556,중구지회,신성미소시티,대구광역시 중구 달구벌대로 2051(계산동2가) ,중구,2가,35.8667577318508,128.588726946781
1557,중구지회,달성동,대구광역시 중구 달성공원로 42-3(달성동) ,중구,달성동,35.8742965939464,128.580340708098
1558,중구지회,서성동,대구광역시 중구 서성로15길 27-1(서성로1가) ,중구,서성로1가,35.8726404922675,128.586101809361
1559,중구지회,대구역센트럴자이,대구광역시 중구 서성로 99(수창동) ,중구,수창동,35.875443162397,128.587532301475
1560,중구지회,대신서문,대구광역시 중구 큰장로24안길 31-6(대신동) ,중구,대신동,35.8662110288792,128.578898109966
1561,중구지회,일신,대구광역시 중구 국채보상로93길31-1(대신동) ,중구,대신동,35.8720685217634,128.580634582295
1562,중구지회,태왕아너스스카이,대구광역시 중구 달구벌대로 1975(대신동) ,중구,대신동,35.8654116661844,128.57923751341
1563,중구지회,대신자이,대구광역시 중구 달구벌대로 1955(대신동) ,중구,대신동,35.8638665149843,128.577718740633
1564,중구지회,이편한세상대신,대구광역시 중구 달구벌대로 1943(대신동) ,중구,대신동,35.8636199724894,128.57686695382
1565,중구지회,남산1동,대구광역시 중구 중앙대로62길 30-3(남산동) ,중구,남산동,35.8598159004667,128.593981366205
1566,중구지회,남문,대구광역시 중구 228길 10-16(남산동) ,중구,남산동,35.8588719251284,128.590958536773
1567,중구지회,효성해링턴플레이스,대구광역시 중구 중앙대로66길 20(남산동) ,중구,남산동,35.8617317263409,128.593343449093
1568,중구지회,남산2동,대구광역시 중구 명륜로6길 27-1(남산동) ,중구,남산동,35.8639136935937,128.58745439757
1569,중구지회,대남,대구광역시 중구 명륜로6길 5(남산동) ,중구,남산동,35.8642392724101,128.588524891766
1570,중구지회,반월당삼정그린코아,대구광역시 중구 중앙대로67길10(남산동) ,중구,남산동,35.8635610578435,128.592126332317
1571,중구지회,남산롯데캐슬센트럴스카이,대구광역시 중구 재마루길 77(남산동) ,중구,남산동,35.8639899896418,128.584795317984
1572,중구지회,이편한세상남산경로당,대구광역시 중구 달구벌대로 2020(남산동) ,중구,남산동,35.8651886559431,128.58456588808
1573,중구지회,반월당역서한포레스트,대구광역시 중구 중앙대로67길 11(남산동) ,중구,남산동,35.8624228908591,128.591386756442
1574,중구지회,남산3동,대구광역시 중구 남산로6안길 27-57(남산동) ,중구,남산동,35.8583631456465,128.586461101985
1575,중구지회,보성송림,대구광역시 중구 남산로4길 91(남산동) ,중구,남산동,35.8612752441143,128.584525504008
1576,중구지회,극동스타클래스,"대구광역시 중구남산로 30, 104-1101(남산동) ",,남산동,,
1577,중구지회,남산4동,대구광역시 중구 남산로3안길 11(남산동) ,중구,남산동,35.8599690040177,128.577722738546
1578,중구지회,남산복지관,대구광역시 중구 남산로7길 80(남산동) ,중구,남산동,35.8602960731843,128.579234978627
1579,중구지회,까치아파트,대구광역시 중구 남산로7길 80(남산동) ,중구,남산동,35.8602960731843,128.579234978627
1580,중구지회,보성황실,대구광역시 중구 남산로13길 17(남산동) ,중구,남산동,35.8609229552049,128.580492260452
1581,중구지회,남산그린타운,대구광역시 중구 달구벌대로 1950(남산동) ,중구,남산동,35.8628796332766,128.576747005492
1582,중구지회,청라센트럴파크 ,대구광역시 중구 달구벌대로 1970(남산동) ,중구,남산동,35.8638605498681,128.580838541878
1583,중구지회,남산휴먼시아1단지,대구광역시 중구 달구벌대로 1960(남산동) ,중구,남산동,35.8631712373067,128.578154199335
1584,중구지회,남산역화성파크드림,대구광역시 중구 남산로7길7(남산동) ,중구,남산동,35.8586719149428,128.582331770024
1585,중구지회,남산자이하늘채,대구광역시 중구 명덕로 33(대봉동) ,중구,대봉동,35.8615948386624,128.574867167141
1586,중구지회,청운,대구광역시 중구 동덕로 33(대봉동) ,중구,대봉동,35.8576065226171,128.603895654782
1587,중구지회,대봉1동,대구광역시 중구 달구벌대로 440길 27(대봉1동) ,중구,대봉1동,35.8615446463773,128.604392135989
1588,중구지회,센트로팰리스,대구광역시 중구 대봉로 260(대봉동) ,중구,대봉동,35.8615273299857,128.600745911995
1589,중구지회,대봉태왕아너스,대구광역시 중구 동덕로 55(대봉동) ,중구,대봉동,35.8599434981219,128.603919607303
1590,중구지회,대봉2동,대구광역시 중구 명륜로 138-9(대봉동) ,중구,대봉동,35.8597337135162,128.599418525395
1591,중구지회,대봉화성파크드림,대구광역시 중구 명덕로55길 25(대봉동) ,중구,대봉동,35.8567224722687,128.598712887786
1592,중구지회,더샵리비테르2차,대구광역시 중구 대봉로43길 22(대봉동) ,중구,대봉동,35.8577020993025,128.600073768855
1593,중구지회,더샵리비테르1차경로당,대구광역시 중구 대봉로43길 21(대봉동) ,중구,대봉동,35.8570771712144,128.601141160906
1594,군위군지회,동부1리경로당,대구광역시 군위군 군위읍 동서길 27 ,군위군,군위읍,36.2363019658422,128.565069995841
1595,군위군지회,동부2리경로당,대구광역시 군위군 군위읍 동서5길 19 ,군위군,군위읍,36.2376258864026,128.568541673511
1596,군위군지회,서부1리경로당,대구광역시 군위군 군위읍 동서길 24-30 ,군위군,군위읍,36.2354038100797,128.565224049399
1597,군위군지회,서부2리경로당,대구광역시 군위군 군위읍 동서2길 14 ,군위군,군위읍,36.2349319622586,128.567463108675
1598,군위군지회,LH천년나무 경로당,대구광역시 군위군 군위읍 동산새길 50 ,군위군,군위읍,36.2322393318462,128.569454201242
1599,군위군지회,서부3리경로당,대구광역시 군위군 군위읍 중앙6길 9 ,군위군,군위읍,36.2400055934313,128.567207689996
1600,군위군지회,금구1리경로당,대구광역시 군위군 군위읍 쇳골길 51-5 ,군위군,군위읍,36.2178429668289,128.568993055905
1601,군위군지회,금구2리경로당,대구광역시 군위군 군위읍 구지길 126 ,군위군,군위읍,36.2016278209051,128.573909479395
1602,군위군지회,무성1리경로당,대구광역시 군위군 군위읍 용산길 22 ,군위군,군위읍,36.1950358040576,128.565901814551
1603,군위군지회,무성2리경로당,대구광역시 군위군 군위읍 무성1길 67-2 ,군위군,군위읍,36.1893416569368,128.561356237879
1604,군위군지회,무성3리경로당,대구광역시 군위군 군위읍 무성3길 4 ,군위군,군위읍,36.1853399532738,128.563861093494
1605,군위군지회,수서1리경로당,대구광역시 군위군 군위읍 서금로 717 ,군위군,군위읍,36.2132395821584,128.556633209389
