번호,소속지회,경로당명,주소
1643,군위군지회,달산2리(수철)경로당,대구광역시 군위군 소보면 달산1길 15-3 
1644,군위군지회,송원1리경로당,대구광역시 군위군 소보면 송원5길 43 
1645,군위군지회,송원2리경로당,대구광역시 군위군 소보면 송원2길 5 
1646,군위군지회,소보면여성경로당,대구광역시 군위군 소보면 송원4길 9-9 
1647,군위군지회,신계리경로당,대구광역시 군위군 소보면 도신로 845 
1648,군위군지회,도산1리경로당,대구광역시 군위군 소보면 도산길 57-1 
1649,군위군지회,도산1리(원마)경로당,대구광역시 군위군 소보면 신원길 35-6 
1650,군위군지회,도산2리경로당,대구광역시 군위군 소보면 칠봉길 169 
1651,군위군지회,서경리경로당,대구광역시 군위군 소보면 송백로 1145 
1652,군위군지회,서경(용수)경로당,대구광역시 군위군 소보면 서경2길 171 
1653,군위군지회,평호리경로당,대구광역시 군위군 소보면 평호길 149 
1654,군위군지회,평호리(평지)경로당,대구광역시 군위군 소보면 송백로 1075 
1655,군위군지회,산법리경로당,대구광역시 군위군 소보면 산법길 8 
1656,군위군지회,내의1리경로당,대구광역시 군위군 소보면 하량길 21 
1657,군위군지회,내의1리(상암)경로당,대구광역시 군위군 소보면 봉내길 250 
1658,군위군지회,내의2리경로당,대구광역시 군위군 소보면 내의길 365-3 
1659,군위군지회,내의3리경로당,대구광역시 군위군 소보면 내의길 753 
1660,군위군지회,봉황1리경로당,대구광역시 군위군 소보면 봉황1길 38 
1661,군위군지회,봉황2리경로당,대구광역시 군위군 소보면 도군로 1828 
1662,군위군지회,봉황3리경로당,대구광역시 군위군 소보면 달천길 6 
1663,군위군지회,봉소리경로당,대구광역시 군위군 소보면 봉소2길 146 
1664,군위군지회,봉소리(하소)경로당,대구광역시 군위군 소보면 봉소1길 55-6 
1665,군위군지회,노행1리경로당,대구광역시 군위군 효령면 노행길 164 
1666,군위군지회,노행2리경로당,대구광역시 군위군 효령면 노행길 306 
1667,군위군지회,오천리경로당,대구광역시 군위군 효령면 오천1길 6 
1668,군위군지회,성1리경로당,대구광역시 군위군 효령면 성1길 47 
1669,군위군지회,성2리경로당,대구광역시 군위군 효령면 성3길 71 
1670,군위군지회,병수1리경로당,대구광역시 군위군 효령면 간동길 19 
1671,군위군지회,병수2리경로당,대구광역시 군위군 효령면 배방길 142-1 
1672,군위군지회,불로리경로당,대구광역시 군위군 효령면 불로길 114-2 
1673,군위군지회,내리리경로당,대구광역시 군위군 효령면 불곡길 152-1 
1674,군위군지회,중구1리경로당,대구광역시 군위군 효령면 중구2길 18-36 
1675,군위군지회,중구2리경로당,대구광역시 군위군 효령면 중리길 9 
1676,군위군지회,장기1리경로당,대구광역시 군위군 효령면 금산길 18-1 
1677,군위군지회,장기2리경로당,대구광역시 군위군 효령면 내동길 57-6 
1678,군위군지회,장기3리경로당,대구광역시 군위군 효령면 고암길 29 
1679,군위군지회,장군1리경로당,대구광역시 군위군 효령면 나곡길 1 
1680,군위군지회,장군2리경로당,대구광역시 군위군 효령면 장군당2길 24 
1681,군위군지회,장군3리경로당,대구광역시 군위군 효령면 장군로 831-20 
1682,군위군지회,장군4리경로당,대구광역시 군위군 효령면 녹동길 146 
1683,군위군지회,고곡1리경로당,대구광역시 군위군 효령면 하평길 58 
1684,군위군지회,고곡2리경로당,대구광역시 군위군 효령면 마사길 9 
1685,군위군지회,고곡2리(한실)경로당,대구광역시 군위군 효령면 한실길 9 
1686,군위군지회,고곡3리경로당,대구광역시 군위군 효령면 서고암2길 7-1 
1687,군위군지회,매곡1리(상평)경로당,대구광역시 군위군 효령면 용매로 851 
1688,군위군지회,매곡1리(수동)경로당,대구광역시 군위군 효령면 용매로 814-1 
1689,군위군지회,매곡2리경로당,대구광역시 군위군 효령면 용매로 742 
1690,군위군지회,거매리경로당,대구광역시 군위군 효령면 거매2길 34-21 
1691,군위군지회,거매리(여름실)경로당,대구광역시 군위군 효령면 거매1길 87 
1692,군위군지회,금매1리경로당,대구광역시 군위군 효령면 신매길 24-5 
1693,군위군지회,금매2리경로당,대구광역시 군위군 효령면 삽실길 65-12 
1694,군위군지회,화계1리경로당,대구광역시 군위군 효령면 소계길 42 
1695,군위군지회,화계2리경로당,대구광역시 군위군 효령면 신월길 11-2 
1696,군위군지회,화계3리경로당,대구광역시 군위군 효령면 화계봉산길 46 
1697,군위군지회,화계3리(홍골)경로당,대구광역시 군위군 효령면 화계봉산길 131-3 
1698,군위군지회,마시1리경로당,대구광역시 군위군 효령면 마시길 33 
1699,군위군지회,마시2리경로당,대구광역시 군위군 효령면 덕동길 96-3 
1700,군위군지회,창평1리경로당,대구광역시 군위군 부계면 창평길 25-13 
1701,군위군지회,창평2리경로당,대구광역시 군위군 부계면 남방길 44 
1702,군위군지회,가호1리경로당,대구광역시 군위군 부계면 한티로 2483 
1703,군위군지회,가호2리경로당,대구광역시 군위군 부계면 가호1길 276 
1704,군위군지회,춘산리(양지)경로당,대구광역시 군위군 부계면 춘산2길 38 
1705,군위군지회,춘산리(현창)경로당,대구광역시 군위군 부계면 춘산1길 32 
1706,군위군지회,대율1리경로당,대구광역시 군위군 부계면 한티로 2146-1 
1707,군위군지회,대율2리경로당,대구광역시 군위군 부계면 한티로 2117 
1708,군위군지회,동산1리경로당,대구광역시 군위군 부계면 동산2길 37 
1709,군위군지회,동산2리경로당,대구광역시 군위군 부계면 동산1길 26 
1710,군위군지회,남산1리(서원)경로당,대구광역시 군위군 부계면 남산4길 27-22 
1711,군위군지회,남산1리(각골)경로당,대구광역시 군위군 부계면 남산3길 38 
1712,군위군지회,남산2리(둔덕)경로당,대구광역시 군위군 부계면 한티로 1732 
1713,군위군지회,남산2리(멀미)경로당,대구광역시 군위군 부계면 남산2길 70 
1714,군위군지회,명산리경로당,대구광역시 군위군 부계면 마명길 195 
1715,군위군지회,신화1리경로당,대구광역시 군위군 부계면 신화2길 9-8 
1716,군위군지회,신화2리경로당,대구광역시 군위군 부계면 신화3길 251 
1717,군위군지회,나호1리경로당,대구광역시 군위군 우보면 아랫라불길 17 
1718,군위군지회,나호2리경로당,대구광역시 군위군 우보면 진밭길 57 
1719,군위군지회,나호3리경로당,대구광역시 군위군 우보면 윗라불길 16-20 
1720,군위군지회,이화1리경로당,대구광역시 군위군 우보면 이화길 148 
1721,군위군지회,이화1리(호포)경로당,대구광역시 군위군 우보면 이화1길 26-9 
1722,군위군지회,이화2리경로당,대구광역시 군위군 우보면 이화길 175 
1723,군위군지회,이화3리경로당,대구광역시 군위군 우보면 동부로 1468 
1724,군위군지회,이화3리(백양)경로당,대구광역시 군위군 우보면 동부로 1380-3 
1725,군위군지회,두북리경로당,대구광역시 군위군 우보면 두북3길 14 
1726,군위군지회,두북리(기와골)경로당,대구광역시 군위군 우보면 두북리456 
1727,군위군지회,선곡1리경로당,대구광역시 군위군 우보면 원곡길 11 
1728,군위군지회,선곡2리경로당,대구광역시 군위군 우보면 선동길 166 
1729,군위군지회,선곡3리경로당,대구광역시 군위군 우보면 사답길 19 
1730,군위군지회,미성1리경로당,대구광역시 군위군 우보면 미성4길 12-6 
1731,군위군지회,미성1리(새마)경로당,대구광역시 군위군 우보면 미성2길 7 
1732,군위군지회,미성1리(길동)경로당,대구광역시 군위군 우보면 미성5길 60 
1733,군위군지회,미성2리경로당,대구광역시 군위군 우보면 미성3길 61-14 
1734,군위군지회,모산리경로당,대구광역시 군위군 우보면 문산3길 2 
1735,군위군지회,모산리(옥전)경로당,대구광역시 군위군 우보면 옥전길 13 
1736,군위군지회,문덕1리경로당,대구광역시 군위군 우보면 철길로 159 
1737,군위군지회,문덕2리경로당,대구광역시 군위군 우보면 거평길 160 
1738,군위군지회,달산1리경로당,대구광역시 군위군 우보면 화계봉산길 505 
1739,군위군지회,달산2리경로당,대구광역시 군위군 우보면 고산길 6 
1740,군위군지회,봉산1리경로당,대구광역시 군위군 우보면 화계봉산길 847 
1741,군위군지회,봉산1리(외원당)경로당,대구광역시 군위군 우보면 봉산2길 28-10 
1742,군위군지회,봉산2리경로당,대구광역시 군위군 우보면 봉산4길 5 
1743,군위군지회,봉산2리(지경)경로당,대구광역시 군위군 우보면 봉산4길 109-36 
1744,군위군지회,읍내1리경로당,대구광역시 군위군 의흥면 읍내2길 21 
1745,군위군지회,읍내2리경로당,대구광역시 군위군 의흥면 읍내6길 6 
1746,군위군지회,수북1리경로당,대구광역시 군위군 의흥면 수북1길 78-4 
1747,군위군지회,수북2리경로당,대구광역시 군위군 의흥면 수북1길 23 
1748,군위군지회,수북3리경로당,대구광역시 군위군 의흥면 수북3길 277 
1749,군위군지회,수서1리경로당,대구광역시 군위군 의흥면 수서1길45-5 
1750,군위군지회,수서2리경로당,대구광역시 군위군 의흥면 수서2길43-3 
1751,군위군지회,이지1리경로당,대구광역시 군위군 의흥면 배일길40 
1752,군위군지회,이지2리경로당,대구광역시 군위군 의흥면 가지골길53 
1753,군위군지회,파전리경로당,대구광역시 군위군 의흥면 파전길3 
1754,군위군지회,신덕1리경로당,대구광역시 군위군 의흥면 파전신덕길145 
1755,군위군지회,신덕2리경로당,대구광역시 군위군 의흥면 신덕길78 
1756,군위군지회,신덕2리(덕골)경로당,대구광역시 군위군 의흥면 파전신덕길186-1 
1757,군위군지회,지호1리경로당,대구광역시 군위군 의흥면 지호1길12-4 
1758,군위군지회,지호2리경로당,대구광역시 군위군 의흥면 지호2길31 
1759,군위군지회,지호3리경로당,대구광역시 군위군 의흥면 지호3길23 
1760,군위군지회,연계1리경로당,대구광역시 군위군 의흥면 백연길1 
1761,군위군지회,연계2리경로당,대구광역시 군위군 의흥면 동부로650 
1762,군위군지회,매성1리경로당,대구광역시 군위군 의흥면 아랫매성길10 
1763,군위군지회,매성2리경로당,대구광역시 군위군 의흥면 윗매성길8 
1764,군위군지회,금양1리경로당,대구광역시 군위군 의흥면 금양3길8 
1765,군위군지회,금양1리(새터)경로당,대구광역시 군위군 의흥면 금양2길 22-8 
1766,군위군지회,금양1리(행골)경로당,대구광역시 군위군 의흥면 원산금양길 420 
1767,군위군지회,금양2리경로당,대구광역시 군위군 의흥면 금양4길 22-5 
1768,군위군지회,원산1리경로당,대구광역시 군위군 의흥면 원산2길 41 
1769,군위군지회,원산2리경로당,대구광역시 군위군 의흥면 원산3길 51-4 
1770,군위군지회,원산3리경로당,대구광역시 군위군 의흥면 원산2길10-3 
1771,군위군지회,원산3리(샛터)경로당,대구광역시 군위군 의흥면 원산1길22-18 
1772,군위군지회,백학1리경로당,대구광역시 군위군 산성면 치산효령로 919-2 
1773,군위군지회,백학2리경로당,대구광역시 군위군 산성면 백학길208 
1774,군위군지회,삼산1리경로당,대구광역시 군위군 산성면 범하1길21 
1775,군위군지회,삼산2리경로당,대구광역시 군위군 산성면 범상길4 
1776,군위군지회,봉림1리경로당,대구광역시 군위군 산성면 범박길101 
1777,군위군지회,봉림2리경로당,대구광역시 군위군 산성면 갑티로76 
1778,군위군지회,무암1리경로당,대구광역시 군위군 산성면 만석길30 
1779,군위군지회,무암1리(옥정)경로당,대구광역시 군위군 산성면 옥정길26 
1780,군위군지회,무암2리경로당,대구광역시 군위군 산성면 아치길100 
1781,군위군지회,운산리경로당,대구광역시 군위군 산성면 산성가음로 527 
1782,군위군지회,화본1리경로당,대구광역시 군위군 산성면 산성가음로 685 
1783,군위군지회,화본2리경로당,대구광역시 군위군 산성면 부흥로538 
1784,군위군지회,화본3리경로당,대구광역시 군위군 산성면 상동길4 
1785,군위군지회,화전1리경로당,대구광역시 군위군 산성면 화전1길131 
1786,군위군지회,화전2리경로당,대구광역시 군위군 산성면 화전2길36 
1787,군위군지회,화수1리경로당,대구광역시 군위군 삼국유사면 화수길 12 
1788,군위군지회,화수2리경로당,대구광역시 군위군 삼국유사면 넌덕길 17 
1789,군위군지회,화북1리경로당,대구광역시 군위군 삼국유사면 화북1길 12-8 
1790,군위군지회,화북2리경로당,대구광역시 군위군 삼국유사면 화북2길 187 
1791,군위군지회,화북3리경로당,대구광역시 군위군 삼국유사면 화북3길 6 
1792,군위군지회,화북4리 경로당,대구광역시 군위군 삼국유사면 화산길 619-26 
1793,군위군지회,괴산리경로당,대구광역시 군위군 삼국유사면 괴산길 353 
1794,군위군지회,학성리경로당,대구광역시 군위군 삼국유사면 삼국유사로 448 
1795,군위군지회,학성2리경로당,대구광역시 군위군 삼국유사면 안용아길 223 
1796,군위군지회,인곡리경로당,대구광역시 군위군 삼국유사면 인곡1길 335 
1797,군위군지회,양지리경로당,대구광역시 군위군 삼국유사면 삼국유사로 1027 
1798,군위군지회,낙전리경로당,대구광역시 군위군 삼국유사면 아미산로 350 
1799,군위군지회,가암1리경로당,대구광역시 군위군 삼국유사면 아미산로 109 
1800,군위군지회,가암2리경로당,대구광역시 군위군 삼국유사면 가암2길 99 
1801,군위군지회,가암2리(백암)경로당,대구광역시 군위군 삼국유사면 가암2길 248-6 
1802,군위군지회,석산리경로당,대구광역시 군위군 삼국유사면 석산길 15-12 
1803,군위군지회,석산리(석정)경로당,대구광역시 군위군 삼국유사면 석정길 15 
1804,군위군지회,학암1리경로당,대구광역시 군위군 삼국유사면 학암1길 56-2 
1805,군위군지회,학암2리경로당,대구광역시 군위군 삼국유사면 학암2길 36 
1806,군위군지회,학암2리(동부)경로당,대구광역시 군위군 삼국유사면 학암3길 28 
